
Begin Step 0, Time: 0.02, Redshift: 49, Nf = 0134217728, Systemstep: 0, Dloga: 0

Begin Step 2218, Time: 0.42945, Redshift: 1.32856, Nf = 0003707791, Systemstep: 0.000205032, Dloga: 0.000477542

Begin Step 2219, Time: 0.429655, Redshift: 1.32745, Nf = 0000070526, Systemstep: 0.00020513, Dloga: 0.000477542

Begin Step 2220, Time: 0.429861, Redshift: 1.32633, Nf = 0056332757, Systemstep: 0.000205227, Dloga: 0.000477542

Begin Step 2221, Time: 0.430066, Redshift: 1.32522, Nf = 0000071393, Systemstep: 0.000205326, Dloga: 0.000477542

Begin Step 2222, Time: 0.430271, Redshift: 1.32411, Nf = 0003727919, Systemstep: 0.000205424, Dloga: 0.000477542

Begin Step 2223, Time: 0.430477, Redshift: 1.323, Nf = 0000072113, Systemstep: 0.000205522, Dloga: 0.000477542

Begin Step 2224, Time: 0.430683, Redshift: 1.3219, Nf = 0019932804, Systemstep: 0.00020562, Dloga: 0.000477542

Begin Step 2225, Time: 0.430888, Redshift: 1.32079, Nf = 0000072575, Systemstep: 0.000205718, Dloga: 0.000477542

Begin Step 2226, Time: 0.431094, Redshift: 1.31968, Nf = 0003745838, Systemstep: 0.000205816, Dloga: 0.000477542

Begin Step 2227, Time: 0.4313, Redshift: 1.31857, Nf = 0000072706, Systemstep: 0.000205915, Dloga: 0.000477542

Begin Step 2228, Time: 0.431506, Redshift: 1.31746, Nf = 0134217728, Systemstep: 0.000206013, Dloga: 0.000477542

Begin Step 2229, Time: 0.431712, Redshift: 1.31636, Nf = 0000074524, Systemstep: 0.000206111, Dloga: 0.000477542

Begin Step 2230, Time: 0.431918, Redshift: 1.31525, Nf = 0003773341, Systemstep: 0.00020621, Dloga: 0.000477542

Begin Step 2231, Time: 0.432125, Redshift: 1.31415, Nf = 0000075128, Systemstep: 0.000206308, Dloga: 0.000477542

Begin Step 2232, Time: 0.432331, Redshift: 1.31304, Nf = 0020090693, Systemstep: 0.000206407, Dloga: 0.000477542

Begin Step 2233, Time: 0.432538, Redshift: 1.31194, Nf = 0000075384, Systemstep: 0.000206506, Dloga: 0.000477542

Begin Step 2234, Time: 0.432744, Redshift: 1.31083, Nf = 0003795679, Systemstep: 0.000206604, Dloga: 0.000477542

Begin Step 2235, Time: 0.432951, Redshift: 1.30973, Nf = 0000075174, Systemstep: 0.000206703, Dloga: 0.000477542

Begin Step 2236, Time: 0.433158, Redshift: 1.30863, Nf = 0056752520, Systemstep: 0.000206802, Dloga: 0.000477542

Begin Step 2237, Time: 0.433365, Redshift: 1.30753, Nf = 0000075409, Systemstep: 0.0002069, Dloga: 0.000477542

Begin Step 2238, Time: 0.433572, Redshift: 1.30642, Nf = 0003817210, Systemstep: 0.000206999, Dloga: 0.000477542

Begin Step 2239, Time: 0.433779, Redshift: 1.30532, Nf = 0000075258, Systemstep: 0.000207098, Dloga: 0.000477542

Begin Step 2240, Time: 0.433986, Redshift: 1.30422, Nf = 0020207317, Systemstep: 0.000207197, Dloga: 0.000477542

Begin Step 2241, Time: 0.434193, Redshift: 1.30312, Nf = 0000075447, Systemstep: 0.000207296, Dloga: 0.000477542

Begin Step 2242, Time: 0.434401, Redshift: 1.30202, Nf = 0003836672, Systemstep: 0.000207395, Dloga: 0.000477542

Begin Step 2243, Time: 0.434608, Redshift: 1.30092, Nf = 0000075131, Systemstep: 0.000207494, Dloga: 0.000477542

Begin Step 2244, Time: 0.434816, Redshift: 1.29982, Nf = 0134217728, Systemstep: 0.000207593, Dloga: 0.000477542

Begin Step 2245, Time: 0.435023, Redshift: 1.29873, Nf = 0000075960, Systemstep: 0.000207692, Dloga: 0.000477542

Begin Step 2246, Time: 0.435231, Redshift: 1.29763, Nf = 0003864083, Systemstep: 0.000207791, Dloga: 0.000477542

Begin Step 2247, Time: 0.435439, Redshift: 1.29653, Nf = 0000076286, Systemstep: 0.000207891, Dloga: 0.000477542

Begin Step 2248, Time: 0.435647, Redshift: 1.29544, Nf = 0020363334, Systemstep: 0.00020799, Dloga: 0.000477542

Begin Step 2249, Time: 0.435855, Redshift: 1.29434, Nf = 0000076764, Systemstep: 0.000208089, Dloga: 0.000477542

Begin Step 2250, Time: 0.436063, Redshift: 1.29324, Nf = 0003887088, Systemstep: 0.000208189, Dloga: 0.000477542

Begin Step 2251, Time: 0.436272, Redshift: 1.29215, Nf = 0000077143, Systemstep: 0.000208288, Dloga: 0.000477542

Begin Step 2252, Time: 0.43648, Redshift: 1.29106, Nf = 0057164871, Systemstep: 0.000208388, Dloga: 0.000477542

Begin Step 2253, Time: 0.436689, Redshift: 1.28996, Nf = 0000077782, Systemstep: 0.000208487, Dloga: 0.000477542

Begin Step 2254, Time: 0.436897, Redshift: 1.28887, Nf = 0003907819, Systemstep: 0.000208587, Dloga: 0.000477542

Begin Step 2255, Time: 0.437106, Redshift: 1.28778, Nf = 0000078521, Systemstep: 0.000208686, Dloga: 0.000477542

Begin Step 2256, Time: 0.437315, Redshift: 1.28668, Nf = 0020480730, Systemstep: 0.000208786, Dloga: 0.000477542

Begin Step 2257, Time: 0.437523, Redshift: 1.28559, Nf = 0000079657, Systemstep: 0.000208886, Dloga: 0.000477542

Begin Step 2258, Time: 0.437732, Redshift: 1.2845, Nf = 0003926811, Systemstep: 0.000208986, Dloga: 0.000477542

Begin Step 2259, Time: 0.437942, Redshift: 1.28341, Nf = 0000079862, Systemstep: 0.000209085, Dloga: 0.000477542

Begin Step 2260, Time: 0.438151, Redshift: 1.28232, Nf = 0134217728, Systemstep: 0.000209185, Dloga: 0.000477542

Begin Step 2261, Time: 0.43836, Redshift: 1.28123, Nf = 0000082249, Systemstep: 0.000209285, Dloga: 0.000477542

Begin Step 2262, Time: 0.438569, Redshift: 1.28014, Nf = 0003955075, Systemstep: 0.000209385, Dloga: 0.000477542

Begin Step 2263, Time: 0.438779, Redshift: 1.27905, Nf = 0000083429, Systemstep: 0.000209485, Dloga: 0.000477542

Begin Step 2264, Time: 0.438988, Redshift: 1.27796, Nf = 0020640490, Systemstep: 0.000209585, Dloga: 0.000477542

Begin Step 2265, Time: 0.439198, Redshift: 1.27688, Nf = 0000085124, Systemstep: 0.000209685, Dloga: 0.000477542

Begin Step 2266, Time: 0.439408, Redshift: 1.27579, Nf = 0003978697, Systemstep: 0.000209786, Dloga: 0.000477542

Begin Step 2267, Time: 0.439618, Redshift: 1.2747, Nf = 0000086082, Systemstep: 0.000209886, Dloga: 0.000477542

Begin Step 2268, Time: 0.439828, Redshift: 1.27362, Nf = 0057567368, Systemstep: 0.000209986, Dloga: 0.000477542

Begin Step 2269, Time: 0.440038, Redshift: 1.27253, Nf = 0000087408, Systemstep: 0.000210086, Dloga: 0.000477542

Begin Step 2270, Time: 0.440248, Redshift: 1.27145, Nf = 0004000387, Systemstep: 0.000210187, Dloga: 0.000477542

Begin Step 2271, Time: 0.440458, Redshift: 1.27036, Nf = 0000088007, Systemstep: 0.000210287, Dloga: 0.000477542

Begin Step 2272, Time: 0.440669, Redshift: 1.26928, Nf = 0020755813, Systemstep: 0.000210388, Dloga: 0.000477542

Begin Step 2273, Time: 0.440879, Redshift: 1.26819, Nf = 0000089110, Systemstep: 0.000210488, Dloga: 0.000477542

Begin Step 2274, Time: 0.44109, Redshift: 1.26711, Nf = 0004020904, Systemstep: 0.000210589, Dloga: 0.000477542

Begin Step 2275, Time: 0.441301, Redshift: 1.26603, Nf = 0000089080, Systemstep: 0.000210689, Dloga: 0.000477542

Begin Step 2276, Time: 0.441511, Redshift: 1.26495, Nf = 0134217728, Systemstep: 0.00021079, Dloga: 0.000477542

Begin Step 2277, Time: 0.441722, Redshift: 1.26387, Nf = 0000091193, Systemstep: 0.00021089, Dloga: 0.000477542

Begin Step 2278, Time: 0.441933, Redshift: 1.26279, Nf = 0004049168, Systemstep: 0.000210991, Dloga: 0.000477542

Begin Step 2279, Time: 0.442144, Redshift: 1.26171, Nf = 0000092153, Systemstep: 0.000211092, Dloga: 0.000477542

Begin Step 2280, Time: 0.442355, Redshift: 1.26063, Nf = 0020914561, Systemstep: 0.000211193, Dloga: 0.000477542

Begin Step 2281, Time: 0.442567, Redshift: 1.25955, Nf = 0000093124, Systemstep: 0.000211294, Dloga: 0.000477542

Begin Step 2282, Time: 0.442778, Redshift: 1.25847, Nf = 0004073006, Systemstep: 0.000211395, Dloga: 0.000477542

Begin Step 2283, Time: 0.44299, Redshift: 1.25739, Nf = 0000093672, Systemstep: 0.000211496, Dloga: 0.000477542

Begin Step 2284, Time: 0.443201, Redshift: 1.25631, Nf = 0057964004, Systemstep: 0.000211597, Dloga: 0.000477542

Begin Step 2285, Time: 0.443413, Redshift: 1.25523, Nf = 0000094819, Systemstep: 0.000211698, Dloga: 0.000477542

Begin Step 2286, Time: 0.443625, Redshift: 1.25416, Nf = 0004095867, Systemstep: 0.000211799, Dloga: 0.000477542

Begin Step 2287, Time: 0.443837, Redshift: 1.25308, Nf = 0000095640, Systemstep: 0.0002119, Dloga: 0.000477542

Begin Step 2288, Time: 0.444049, Redshift: 1.25201, Nf = 0021031240, Systemstep: 0.000212001, Dloga: 0.000477542

Begin Step 2289, Time: 0.444261, Redshift: 1.25093, Nf = 0000097430, Systemstep: 0.000212102, Dloga: 0.000477542

Begin Step 2290, Time: 0.444473, Redshift: 1.24986, Nf = 0004116009, Systemstep: 0.000212204, Dloga: 0.000477542

Begin Step 2291, Time: 0.444685, Redshift: 1.24878, Nf = 0000098913, Systemstep: 0.000212305, Dloga: 0.000477542

Begin Step 2292, Time: 0.444898, Redshift: 1.24771, Nf = 0134217728, Systemstep: 0.000212407, Dloga: 0.000477542

Begin Step 2293, Time: 0.44511, Redshift: 1.24663, Nf = 0000102916, Systemstep: 0.000212508, Dloga: 0.000477542

Begin Step 2294, Time: 0.445323, Redshift: 1.24556, Nf = 0004145465, Systemstep: 0.00021261, Dloga: 0.000477542

Begin Step 2295, Time: 0.445535, Redshift: 1.24449, Nf = 0000106147, Systemstep: 0.000212711, Dloga: 0.000477542

Begin Step 2296, Time: 0.445748, Redshift: 1.24342, Nf = 0021189996, Systemstep: 0.000212813, Dloga: 0.000477542

Begin Step 2297, Time: 0.445961, Redshift: 1.24235, Nf = 0000109629, Systemstep: 0.000212914, Dloga: 0.000477542

Begin Step 2298, Time: 0.446174, Redshift: 1.24128, Nf = 0004169944, Systemstep: 0.000213016, Dloga: 0.000477542

Begin Step 2299, Time: 0.446387, Redshift: 1.24021, Nf = 0000112088, Systemstep: 0.000213118, Dloga: 0.000477542

Begin Step 2300, Time: 0.446601, Redshift: 1.23914, Nf = 0058352752, Systemstep: 0.00021322, Dloga: 0.000477542

Begin Step 2301, Time: 0.446814, Redshift: 1.23807, Nf = 0000114842, Systemstep: 0.000213321, Dloga: 0.000477542

Begin Step 2302, Time: 0.447027, Redshift: 1.237, Nf = 0004192541, Systemstep: 0.000213423, Dloga: 0.000477542

Begin Step 2303, Time: 0.447241, Redshift: 1.23593, Nf = 0000116777, Systemstep: 0.000213525, Dloga: 0.000477542

Begin Step 2304, Time: 0.447454, Redshift: 1.23486, Nf = 0021305185, Systemstep: 0.000213627, Dloga: 0.000477542

Begin Step 2305, Time: 0.447668, Redshift: 1.2338, Nf = 0000118727, Systemstep: 0.000213729, Dloga: 0.000477542

Begin Step 2306, Time: 0.447882, Redshift: 1.23273, Nf = 0004213570, Systemstep: 0.000213831, Dloga: 0.000477542

Begin Step 2307, Time: 0.448096, Redshift: 1.23166, Nf = 0000119744, Systemstep: 0.000213933, Dloga: 0.000477542

Begin Step 2308, Time: 0.44831, Redshift: 1.2306, Nf = 0134217728, Systemstep: 0.000214036, Dloga: 0.000477542

Begin Step 2309, Time: 0.448524, Redshift: 1.22953, Nf = 0000123551, Systemstep: 0.000214138, Dloga: 0.000477542

Begin Step 2310, Time: 0.448738, Redshift: 1.22847, Nf = 0004244767, Systemstep: 0.00021424, Dloga: 0.000477542

Begin Step 2311, Time: 0.448953, Redshift: 1.22741, Nf = 0000125211, Systemstep: 0.000214343, Dloga: 0.000477542

Begin Step 2312, Time: 0.449167, Redshift: 1.22634, Nf = 0021464598, Systemstep: 0.000214445, Dloga: 0.000477542

Begin Step 2313, Time: 0.449382, Redshift: 1.22528, Nf = 0000126373, Systemstep: 0.000214547, Dloga: 0.000477542

Begin Step 2314, Time: 0.449596, Redshift: 1.22422, Nf = 0004269385, Systemstep: 0.00021465, Dloga: 0.000477542

Begin Step 2315, Time: 0.449811, Redshift: 1.22316, Nf = 0000126991, Systemstep: 0.000214752, Dloga: 0.000477542

Begin Step 2316, Time: 0.450026, Redshift: 1.22209, Nf = 0058733717, Systemstep: 0.000214855, Dloga: 0.000477542

Begin Step 2317, Time: 0.450241, Redshift: 1.22103, Nf = 0000127872, Systemstep: 0.000214958, Dloga: 0.000477542

Begin Step 2318, Time: 0.450456, Redshift: 1.21997, Nf = 0004291306, Systemstep: 0.00021506, Dloga: 0.000477542

Begin Step 2319, Time: 0.450671, Redshift: 1.21891, Nf = 0000127987, Systemstep: 0.000215163, Dloga: 0.000477542

Begin Step 2320, Time: 0.450886, Redshift: 1.21785, Nf = 0021578725, Systemstep: 0.000215266, Dloga: 0.000477542

Begin Step 2321, Time: 0.451102, Redshift: 1.21679, Nf = 0000128681, Systemstep: 0.000215369, Dloga: 0.000477542

Begin Step 2322, Time: 0.451317, Redshift: 1.21574, Nf = 0004311794, Systemstep: 0.000215471, Dloga: 0.000477542

Begin Step 2323, Time: 0.451533, Redshift: 1.21468, Nf = 0000129037, Systemstep: 0.000215574, Dloga: 0.000477542

Begin Step 2324, Time: 0.451748, Redshift: 1.21362, Nf = 0134217728, Systemstep: 0.000215677, Dloga: 0.000477542

Begin Step 2325, Time: 0.451964, Redshift: 1.21256, Nf = 0000131931, Systemstep: 0.00021578, Dloga: 0.000477542

Begin Step 2326, Time: 0.45218, Redshift: 1.21151, Nf = 0004342126, Systemstep: 0.000215883, Dloga: 0.000477542

Begin Step 2327, Time: 0.452396, Redshift: 1.21045, Nf = 0000133309, Systemstep: 0.000215987, Dloga: 0.000477542

Begin Step 2328, Time: 0.452612, Redshift: 1.2094, Nf = 0021737363, Systemstep: 0.00021609, Dloga: 0.000477542

Begin Step 2329, Time: 0.452828, Redshift: 1.20834, Nf = 0000134552, Systemstep: 0.000216193, Dloga: 0.000477542

Begin Step 2330, Time: 0.453045, Redshift: 1.20729, Nf = 0004365179, Systemstep: 0.000216296, Dloga: 0.000477542

Begin Step 2331, Time: 0.453261, Redshift: 1.20623, Nf = 0000135501, Systemstep: 0.000216399, Dloga: 0.000477542

Begin Step 2332, Time: 0.453478, Redshift: 1.20518, Nf = 0059110274, Systemstep: 0.000216503, Dloga: 0.000477542

Begin Step 2333, Time: 0.453694, Redshift: 1.20413, Nf = 0000137115, Systemstep: 0.000216606, Dloga: 0.000477542

Begin Step 2334, Time: 0.453911, Redshift: 1.20308, Nf = 0004386659, Systemstep: 0.00021671, Dloga: 0.000477542

Begin Step 2335, Time: 0.454128, Redshift: 1.20202, Nf = 0000138412, Systemstep: 0.000216813, Dloga: 0.000477542

Begin Step 2336, Time: 0.454345, Redshift: 1.20097, Nf = 0021851382, Systemstep: 0.000216917, Dloga: 0.000477542

Begin Step 2337, Time: 0.454562, Redshift: 1.19992, Nf = 0000139937, Systemstep: 0.00021702, Dloga: 0.000477542

Begin Step 2338, Time: 0.454779, Redshift: 1.19887, Nf = 0004406712, Systemstep: 0.000217124, Dloga: 0.000477542

Begin Step 2339, Time: 0.454996, Redshift: 1.19782, Nf = 0000140468, Systemstep: 0.000217228, Dloga: 0.000477542

Begin Step 2340, Time: 0.455213, Redshift: 1.19677, Nf = 0134217728, Systemstep: 0.000217332, Dloga: 0.000477542

Begin Step 2341, Time: 0.455431, Redshift: 1.19572, Nf = 0000143935, Systemstep: 0.000217435, Dloga: 0.000477542

Begin Step 2342, Time: 0.455648, Redshift: 1.19467, Nf = 0004433915, Systemstep: 0.000217539, Dloga: 0.000477542

Begin Step 2343, Time: 0.455866, Redshift: 1.19363, Nf = 0000145848, Systemstep: 0.000217643, Dloga: 0.000477542

Begin Step 2344, Time: 0.456084, Redshift: 1.19258, Nf = 0022009200, Systemstep: 0.000217747, Dloga: 0.000477542

Begin Step 2345, Time: 0.456302, Redshift: 1.19153, Nf = 0000147366, Systemstep: 0.000217851, Dloga: 0.000477542

Begin Step 2346, Time: 0.45652, Redshift: 1.19049, Nf = 0004454820, Systemstep: 0.000217955, Dloga: 0.000477542

Begin Step 2347, Time: 0.456738, Redshift: 1.18944, Nf = 0000148075, Systemstep: 0.000218059, Dloga: 0.000477542

Begin Step 2348, Time: 0.456956, Redshift: 1.1884, Nf = 0059480522, Systemstep: 0.000218163, Dloga: 0.000477542

Begin Step 2349, Time: 0.457174, Redshift: 1.18735, Nf = 0000149173, Systemstep: 0.000218268, Dloga: 0.000477542

Begin Step 2350, Time: 0.457392, Redshift: 1.18631, Nf = 0004474030, Systemstep: 0.000218372, Dloga: 0.000477542

Begin Step 2351, Time: 0.457611, Redshift: 1.18526, Nf = 0000149454, Systemstep: 0.000218476, Dloga: 0.000477542

Begin Step 2352, Time: 0.457829, Redshift: 1.18422, Nf = 0022120967, Systemstep: 0.000218581, Dloga: 0.000477542

Begin Step 2353, Time: 0.458048, Redshift: 1.18318, Nf = 0000149870, Systemstep: 0.000218685, Dloga: 0.000477542

Begin Step 2354, Time: 0.458267, Redshift: 1.18213, Nf = 0004491172, Systemstep: 0.000218789, Dloga: 0.000477542

Begin Step 2355, Time: 0.458486, Redshift: 1.18109, Nf = 0000149015, Systemstep: 0.000218894, Dloga: 0.000477542

Begin Step 2356, Time: 0.458705, Redshift: 1.18005, Nf = 0134217728, Systemstep: 0.000218998, Dloga: 0.000477542

Begin Step 2357, Time: 0.458924, Redshift: 1.17901, Nf = 0000150368, Systemstep: 0.000219103, Dloga: 0.000477542

Begin Step 2358, Time: 0.459143, Redshift: 1.17797, Nf = 0004518702, Systemstep: 0.000219208, Dloga: 0.000477542

Begin Step 2359, Time: 0.459362, Redshift: 1.17693, Nf = 0000150907, Systemstep: 0.000219312, Dloga: 0.000477542

Begin Step 2360, Time: 0.459582, Redshift: 1.17589, Nf = 0022281645, Systemstep: 0.000219417, Dloga: 0.000477542

Begin Step 2361, Time: 0.459801, Redshift: 1.17485, Nf = 0000151363, Systemstep: 0.000219522, Dloga: 0.000477542

Begin Step 2362, Time: 0.460021, Redshift: 1.17381, Nf = 0004540652, Systemstep: 0.000219627, Dloga: 0.000477542

Begin Step 2363, Time: 0.460241, Redshift: 1.17278, Nf = 0000151314, Systemstep: 0.000219732, Dloga: 0.000477542

Begin Step 2364, Time: 0.460461, Redshift: 1.17174, Nf = 0059845412, Systemstep: 0.000219837, Dloga: 0.000477542

Begin Step 2365, Time: 0.460681, Redshift: 1.1707, Nf = 0000151111, Systemstep: 0.000219942, Dloga: 0.000477542

Begin Step 2366, Time: 0.460901, Redshift: 1.16967, Nf = 0004560301, Systemstep: 0.000220047, Dloga: 0.000477542

Begin Step 2367, Time: 0.461121, Redshift: 1.16863, Nf = 0000150251, Systemstep: 0.000220152, Dloga: 0.000477542

Begin Step 2368, Time: 0.461341, Redshift: 1.16759, Nf = 0022393212, Systemstep: 0.000220257, Dloga: 0.000477542

Begin Step 2369, Time: 0.461561, Redshift: 1.16656, Nf = 0000149987, Systemstep: 0.000220362, Dloga: 0.000477542

Begin Step 2370, Time: 0.461782, Redshift: 1.16552, Nf = 0004576677, Systemstep: 0.000220468, Dloga: 0.000477542

Begin Step 2371, Time: 0.462002, Redshift: 1.16449, Nf = 0000149295, Systemstep: 0.000220573, Dloga: 0.000477542

Begin Step 2372, Time: 0.462223, Redshift: 1.16346, Nf = 0134217728, Systemstep: 0.000220678, Dloga: 0.000477542

Begin Step 2373, Time: 0.462444, Redshift: 1.16242, Nf = 0000151065, Systemstep: 0.000220784, Dloga: 0.000477542

Begin Step 2374, Time: 0.462665, Redshift: 1.16139, Nf = 0004605763, Systemstep: 0.000220889, Dloga: 0.000477542

Begin Step 2375, Time: 0.462886, Redshift: 1.16036, Nf = 0000151516, Systemstep: 0.000220995, Dloga: 0.000477542

Begin Step 2376, Time: 0.463107, Redshift: 1.15933, Nf = 0022553257, Systemstep: 0.0002211, Dloga: 0.000477542

Begin Step 2377, Time: 0.463328, Redshift: 1.1583, Nf = 0000151521, Systemstep: 0.000221206, Dloga: 0.000477542

Begin Step 2378, Time: 0.463549, Redshift: 1.15727, Nf = 0004628300, Systemstep: 0.000221311, Dloga: 0.000477542

Begin Step 2379, Time: 0.463771, Redshift: 1.15624, Nf = 0000151234, Systemstep: 0.000221417, Dloga: 0.000477542

Begin Step 2380, Time: 0.463992, Redshift: 1.15521, Nf = 0060198533, Systemstep: 0.000221523, Dloga: 0.000477542

Begin Step 2381, Time: 0.464214, Redshift: 1.15418, Nf = 0000151188, Systemstep: 0.000221629, Dloga: 0.000477542

Begin Step 2382, Time: 0.464436, Redshift: 1.15315, Nf = 0004649213, Systemstep: 0.000221735, Dloga: 0.000477542

Begin Step 2383, Time: 0.464658, Redshift: 1.15212, Nf = 0000149910, Systemstep: 0.00022184, Dloga: 0.000477542

Begin Step 2384, Time: 0.464879, Redshift: 1.1511, Nf = 0022664751, Systemstep: 0.000221946, Dloga: 0.000477542

Begin Step 2385, Time: 0.465101, Redshift: 1.15007, Nf = 0000149053, Systemstep: 0.000222052, Dloga: 0.000477542

Begin Step 2386, Time: 0.465324, Redshift: 1.14904, Nf = 0004667205, Systemstep: 0.000222158, Dloga: 0.000477542

Begin Step 2387, Time: 0.465546, Redshift: 1.14802, Nf = 0000147332, Systemstep: 0.000222265, Dloga: 0.000477542

Begin Step 2388, Time: 0.465768, Redshift: 1.14699, Nf = 0134217728, Systemstep: 0.000222371, Dloga: 0.000477542

Begin Step 2389, Time: 0.465991, Redshift: 1.14597, Nf = 0000147868, Systemstep: 0.000222477, Dloga: 0.000477542

Begin Step 2390, Time: 0.466213, Redshift: 1.14494, Nf = 0004696815, Systemstep: 0.000222583, Dloga: 0.000477542

Begin Step 2391, Time: 0.466436, Redshift: 1.14392, Nf = 0000147479, Systemstep: 0.00022269, Dloga: 0.000477542

Begin Step 2392, Time: 0.466659, Redshift: 1.14289, Nf = 0022821756, Systemstep: 0.000222796, Dloga: 0.000477542

Begin Step 2393, Time: 0.466882, Redshift: 1.14187, Nf = 0000146755, Systemstep: 0.000222902, Dloga: 0.000477542

Begin Step 2394, Time: 0.467105, Redshift: 1.14085, Nf = 0004720575, Systemstep: 0.000223009, Dloga: 0.000477542

Begin Step 2395, Time: 0.467328, Redshift: 1.13983, Nf = 0000145149, Systemstep: 0.000223115, Dloga: 0.000477542

Begin Step 2396, Time: 0.467551, Redshift: 1.1388, Nf = 0060545615, Systemstep: 0.000223222, Dloga: 0.000477542

Begin Step 2397, Time: 0.467774, Redshift: 1.13778, Nf = 0000144401, Systemstep: 0.000223329, Dloga: 0.000477542

Begin Step 2398, Time: 0.467998, Redshift: 1.13676, Nf = 0004742602, Systemstep: 0.000223435, Dloga: 0.000477542

Begin Step 2399, Time: 0.468221, Redshift: 1.13574, Nf = 0000142738, Systemstep: 0.000223542, Dloga: 0.000477542

Begin Step 2400, Time: 0.468445, Redshift: 1.13472, Nf = 0022932077, Systemstep: 0.000223649, Dloga: 0.000477542

Begin Step 2401, Time: 0.468669, Redshift: 1.1337, Nf = 0000141455, Systemstep: 0.000223756, Dloga: 0.000477542

Begin Step 2402, Time: 0.468893, Redshift: 1.13268, Nf = 0004762762, Systemstep: 0.000223862, Dloga: 0.000477542

Begin Step 2403, Time: 0.469117, Redshift: 1.13167, Nf = 0000139638, Systemstep: 0.000223969, Dloga: 0.000477542

Begin Step 2404, Time: 0.469341, Redshift: 1.13065, Nf = 0134217728, Systemstep: 0.000224076, Dloga: 0.000477542

Begin Step 2405, Time: 0.469565, Redshift: 1.12963, Nf = 0000140097, Systemstep: 0.000224183, Dloga: 0.000477542

Begin Step 2406, Time: 0.469789, Redshift: 1.12861, Nf = 0004792292, Systemstep: 0.00022429, Dloga: 0.000477542

Begin Step 2407, Time: 0.470014, Redshift: 1.1276, Nf = 0000139337, Systemstep: 0.000224398, Dloga: 0.000477542

Begin Step 2408, Time: 0.470238, Redshift: 1.12658, Nf = 0023091801, Systemstep: 0.000224505, Dloga: 0.000477542

Begin Step 2409, Time: 0.470463, Redshift: 1.12557, Nf = 0000138677, Systemstep: 0.000224612, Dloga: 0.000477542

Begin Step 2410, Time: 0.470687, Redshift: 1.12455, Nf = 0004814976, Systemstep: 0.000224719, Dloga: 0.000477542

Begin Step 2411, Time: 0.470912, Redshift: 1.12354, Nf = 0000138119, Systemstep: 0.000224827, Dloga: 0.000477542

Begin Step 2412, Time: 0.471137, Redshift: 1.12252, Nf = 0060887048, Systemstep: 0.000224934, Dloga: 0.000477542

Begin Step 2413, Time: 0.471362, Redshift: 1.12151, Nf = 0000138998, Systemstep: 0.000225041, Dloga: 0.000477542

Begin Step 2414, Time: 0.471587, Redshift: 1.1205, Nf = 0004835658, Systemstep: 0.000225149, Dloga: 0.000477542

Begin Step 2415, Time: 0.471813, Redshift: 1.11949, Nf = 0000139228, Systemstep: 0.000225256, Dloga: 0.000477542

Begin Step 2416, Time: 0.472038, Redshift: 1.11847, Nf = 0023203822, Systemstep: 0.000225364, Dloga: 0.000477542

Begin Step 2417, Time: 0.472263, Redshift: 1.11746, Nf = 0000139631, Systemstep: 0.000225472, Dloga: 0.000477542

Begin Step 2418, Time: 0.472489, Redshift: 1.11645, Nf = 0004855010, Systemstep: 0.000225579, Dloga: 0.000477542

Begin Step 2419, Time: 0.472715, Redshift: 1.11544, Nf = 0000139163, Systemstep: 0.000225687, Dloga: 0.000477542

Begin Step 2420, Time: 0.472941, Redshift: 1.11443, Nf = 0134217728, Systemstep: 0.000225795, Dloga: 0.000477542

Begin Step 2421, Time: 0.473166, Redshift: 1.11342, Nf = 0000141684, Systemstep: 0.000225903, Dloga: 0.000477542

Begin Step 2422, Time: 0.473392, Redshift: 1.11241, Nf = 0004885437, Systemstep: 0.000226011, Dloga: 0.000477542

Begin Step 2423, Time: 0.473619, Redshift: 1.1114, Nf = 0000143063, Systemstep: 0.000226119, Dloga: 0.000477542

Begin Step 2424, Time: 0.473845, Redshift: 1.1104, Nf = 0023361961, Systemstep: 0.000226227, Dloga: 0.000477542

Begin Step 2425, Time: 0.474071, Redshift: 1.10939, Nf = 0000144548, Systemstep: 0.000226335, Dloga: 0.000477542

Begin Step 2426, Time: 0.474298, Redshift: 1.10838, Nf = 0004909183, Systemstep: 0.000226443, Dloga: 0.000477542

Begin Step 2427, Time: 0.474524, Redshift: 1.10737, Nf = 0000145048, Systemstep: 0.000226551, Dloga: 0.000477542

Begin Step 2428, Time: 0.474751, Redshift: 1.10637, Nf = 0061220267, Systemstep: 0.000226659, Dloga: 0.000477542

Begin Step 2429, Time: 0.474978, Redshift: 1.10536, Nf = 0000145958, Systemstep: 0.000226768, Dloga: 0.000477542

Begin Step 2430, Time: 0.475204, Redshift: 1.10436, Nf = 0004928636, Systemstep: 0.000226876, Dloga: 0.000477542

Begin Step 2431, Time: 0.475431, Redshift: 1.10335, Nf = 0000145775, Systemstep: 0.000226984, Dloga: 0.000477542

